gene_id,TE_WT_Arava,TE_WT_Park_HP,TE_WT_Park_LP,TE_WT_Gerashchenko,is_ambiguous_Gerashchenko,TE_WT_Sen,TE_WT_Arava_mean_norm,TE_WT_Park_HP_mean_norm,TE_WT_Park_LP_mean_norm,TE_WT_Gerashchenko_mean_norm,TE_WT_Sen_mean_norm,TE_WT_PP,TE_WT_RS,TPMsc_input_small_YM,TPMsc_MandP_small_YM,TPMsc_P_small_YM,TPMsc_input_large_YM,TPMsc_MandP_large_YM,TPMsc_P_large_YM,TE_rRNAdep_MandP_small_YM,TE_rRNAdep_P_small_YM,TE_rRNAdep_MandP_large_YM,TE_rRNAdep_P_large_YM,TE_polyA_MandP_small_YM,TE_polyA_P_small_YM,TE_polyA_MandP_large_YM,TE_polyA_P_large_YM,TPMsc_input_polyA_small_YM,TPMsc_input_polyA_large_YM
YBL029C-A,NA,1.535076578,2.118356697,0.639240544,FALSE,1.109569472,NA,1.401363422,1.834165432,0.675685603,0.918176028,1.617764427,0.796930815,225.1766747,385.170772,317.6013805,204.0010744,401.467551,350.8588484,1.710526956,1.410454173,1.967967826,1.719887257,2.731665135,2.252457042,3.492552147,3.052283606,141.0021921,114.9496225
YIL107C,0.213941304,0.837820907,0.720292491,0.832819852,FALSE,1.00695555,0.630515736,0.764842348,0.62366059,0.880301459,0.833262333,0.673006224,0.856781896,48.53589471,47.15269918,45.02342275,125.3381571,115.9367093,116.0385698,0.971501596,0.927631457,0.924991335,0.925804021,0.946586697,0.903841642,1.05108027,1.052003736,49.81339723,110.3024313
YEL022W,0.054140137,0.601823966,0.42321226,2.14313419,FALSE,1.474269217,0.159558756,0.549401967,0.366435595,2.265320825,1.219967463,0.358465439,1.742644144,46.00116837,28.6155586,26.24103738,46.50404959,24.19647412,28.47739419,0.622061561,0.570442845,0.52030897,0.61236375,1.019717616,0.935101371,1.257085781,1.479493546,28.06223817,19.24806922
YGR195W,NA,1.331064304,1.583549859,0.733869527,FALSE,1.274560627,NA,1.215121678,1.371106393,0.775709673,1.054707293,1.293114036,0.915208483,76.8250351,109.670132,112.8204238,66.15793268,100.9094508,93.26065224,1.427531167,1.468537224,1.525281198,1.409666966,1.301800981,1.339195419,1.351937898,1.249462852,84.2449296,74.64059624
YDR505C,0.2066962,0.562225024,0.420231049,1.913285912,FALSE,1.790050142,0.609163372,0.513252299,0.363854333,2.022368194,1.481278253,0.495423335,1.751823224,77.10160387,58.01878139,53.168183,119.7976629,91.40348934,94.64544351,0.752497723,0.689585953,0.762982241,0.790044156,1.177381994,1.078948227,2.237233368,2.316584912,49.27778893,40.85559006
YLR275W,1.086958024,1.576610048,2.093589005,0.985331681,FALSE,NA,3.203421332,1.439279111,1.812720486,1.041508454,NA,2.151806976,1.041508454,76.63520716,66.73876307,69.31376125,73.62088514,100.4604455,94.87409848,0.870862956,0.904463677,1.364564489,1.288684567,0.791110305,0.821633909,1.091028855,1.030359546,84.36088201,92.07863301
YOR231W,0.197718566,0.968475024,0.923280872,0.305233059,FALSE,0.453759578,0.582704996,0.884115811,0.799416765,0.322635329,0.375489032,0.755412524,0.349062181,62.40113797,58.78422143,59.16895356,100.1462613,101.3690821,94.52434094,0.942037651,0.948203117,1.012210349,0.943862903,1.147564391,1.155074993,1.565139782,1.459456901,51.2252052,64.76679161
YOR258W,0.795001988,1.708587607,2.319678358,0.564732896,FALSE,NA,2.342984982,1.559760737,2.008478488,0.596930046,NA,1.970408069,0.596930046,21.34932293,27.00691428,22.74792824,24.6839298,37.0666403,36.55771107,1.265000973,1.065510523,1.501650694,1.481032857,1.32120039,1.112847301,1.48359486,1.463224932,20.4411946,24.98434128
YMR309C,0.225971804,0.622885923,0.528854556,2.552249146,FALSE,2.313376368,0.665971345,0.568629318,0.457905294,2.697760677,1.914334143,0.564168652,2.30604741,367.6843041,182.2080185,183.1209025,269.7081495,136.2097083,149.3124329,0.495555607,0.4980384,0.505026298,0.55360742,1.259834494,1.266146415,1.432643334,1.570456793,144.6285361,95.07579801
YMR088C,0.128792718,0.969283382,1.018571021,0.609892216,FALSE,0.801069878,0.379570627,0.884853757,0.881923124,0.644664037,0.662890587,0.715449169,0.653777312,75.92328363,70.38361955,71.42164843,54.63037447,48.37231748,56.70005816,0.927036032,0.940708107,0.885447298,1.037885219,0.748059693,0.759092197,0.676844345,0.793369343,94.08823956,71.46741762
YER088C,NA,0.638997137,0.540170884,1.282256392,FALSE,1.101905116,NA,0.583337162,0.467703463,1.355361751,0.911833723,0.525520312,1.133597737,109.8678371,79.05989779,75.41292153,111.7534978,100.2891545,100.2007855,0.719590918,0.686396707,0.89741401,0.89662326,0.896193669,0.854852899,1.394079265,1.392850882,88.21742498,71.93934883
YCR008W,0.122602649,0.852703552,0.696542645,0.388099646,FALSE,0.503477775,0.361327607,0.778428636,0.603096939,0.410226394,0.416631167,0.580951061,0.41342878,171.8723938,140.16265,142.5684579,114.7116557,100.8949341,116.5301235,0.815504147,0.829501788,0.879552592,1.015852512,1.108434904,1.127460526,1.150864842,1.329208681,126.450953,87.66879512
YOR022C,0.095812849,0.798789739,0.783143049,0.494136009,FALSE,0.692554734,0.282374221,0.729210997,0.678079338,0.522308215,0.573093592,0.563221519,0.547700904,23.2351942,14.93555416,16.3692107,29.51759989,25.22657392,28.08773896,0.642798766,0.704500705,0.854628222,0.951559038,0.615633931,0.674728331,0.983005026,1.094496171,24.26044668,25.66271102
YMR133W,NA,1.133439342,1.338360172,1.015553323,FALSE,NA,NA,1.034710879,1.15881049,1.073453125,NA,1.096760684,1.073453125,0.097322485,0.228217846,0,0,0.141060783,0,2.344965257,0,NA,NA,0.760739672,0,0.230513203,0,0.299994669,0.611942316
YKL047W,0.329496905,1.104593039,1.124857026,0.854856244,FALSE,0.959264119,0.97107468,1.008377238,0.973950173,0.903594213,0.793797361,0.984467364,0.848695787,39.26729345,42.05889811,42.65045406,35.17156814,29.356324,33.4109183,1.071092363,1.086157214,0.834660652,0.949941105,0.905681833,0.918420195,0.740227784,0.842465495,46.43893318,39.65850057
YMR073C,0.378221287,2.012957653,2.754033834,0.463285652,FALSE,0.450625231,1.114672428,1.837618569,2.384562365,0.489698984,0.372895339,1.778951121,0.431297162,88.44250189,112.2448567,99.09276524,105.3749804,129.6079116,131.3435253,1.269128014,1.120420195,1.229968547,1.24643938,1.73568828,1.532312092,1.687493797,1.710091471,64.66878763,76.80497065
YMR055C,0.411404625,1.567040523,1.765123415,0.756010767,FALSE,1.00695555,1.212468489,1.430543141,1.528320681,0.799113253,0.833262333,1.390444104,0.816187793,24.53393233,15.92761018,14.19610909,18.26472921,14.67766993,14.34206753,0.64920739,0.578631623,0.803607311,0.785232968,0.828063301,0.738043989,0.759811812,0.742438845,19.23477368,19.31750692
YPL095C,0.047223924,1.327757835,1.589266181,0.232349837,FALSE,0.858565436,0.139175684,1.21210322,1.376055834,0.245596812,0.710468539,0.909111579,0.478032675,9.712968904,7.702375333,4.345099166,6.079055308,4.825126293,4.87604964,0.792999073,0.44735026,0.793729626,0.802106478,0.408705306,0.230560705,0.283243364,0.286232653,18.84579235,17.03526688
YBR132C,NA,0.95743376,0.689421996,3.01093019,FALSE,2.445280555,NA,0.874036299,0.596931571,3.18259253,2.023485725,0.735483935,2.603039127,178.1702624,128.8737941,133.3841964,156.1694359,119.2373869,130.6713508,0.723318204,0.748633328,0.763512951,0.83672807,1.167791955,1.208663037,1.522115703,1.66807509,110.3568094,78.3366118
YER161C,0.197558383,0.720092952,0.660085384,0.810033769,FALSE,0.678302164,0.582232915,0.65736911,0.571530656,0.856216271,0.561299497,0.603710894,0.708757884,74.44950013,73.91275062,70.54227609,54.23942752,47.86549046,50.86176447,0.992790422,0.947518465,0.882485171,0.937726794,1.288006754,1.229272721,1.300981896,1.38242049,57.38537501,36.79181901
YMR285C,0.041833915,0.849337439,0.908836445,0.65782373,FALSE,0.628506687,0.123290552,0.775355729,0.786910152,0.695328273,0.520093413,0.561852144,0.607710843,32.11620536,25.07755683,28.21404469,19.4861029,20.09696725,16.97385165,0.780838102,0.878498701,1.031348718,0.871074721,0.650203569,0.73152551,0.901542528,0.761440716,38.56877758,22.29175733
YNL314W,0.290465625,1.33186686,1.396675774,0.278138959,FALSE,0.503477775,0.856043894,1.215854328,1.209302676,0.293996512,0.416631167,1.093733633,0.355313839,27.73627792,29.48082451,27.91008046,29.46032268,30.62277851,27.06955484,1.062897646,1.006266253,1.039458354,0.918847873,0.759498688,0.719032451,0.775337333,0.685373355,38.81616251,39.4960712
YLR266C,0.093874501,1.005654434,1.02691046,0.091975154,FALSE,0.316439148,0.276661632,0.918056701,0.889143773,0.097218939,0.261855474,0.694620702,0.179537207,9.447460272,9.858688686,8.615926856,8.117835428,11.51890319,10.98295046,1.043527933,0.911983391,1.418962394,1.352940764,0.305374878,0.266880079,0.404017693,0.385219516,32.28388908,28.51088797
YMR239C,0.212871165,0.862764676,0.75322242,0.490088041,FALSE,0.742261785,0.627361882,0.787613384,0.652172756,0.518029459,0.614226504,0.689049341,0.566127981,49.20622144,36.38980152,36.67069542,38.32895551,31.24796271,35.63119074,0.739536596,0.7452451,0.81525735,0.92961549,0.878319679,0.885099454,0.871598743,0.993860028,41.43115812,35.85131684
YLR321C,0.362510929,0.902311782,0.858971727,1.154522608,FALSE,1.526259209,1.068371747,0.823715732,0.743735109,1.220345473,1.262989523,0.878607529,1.241667498,49.63879632,43.51052422,45.16151054,29.47983711,24.96432449,22.88976247,0.876542693,0.909802692,0.846827084,0.776454849,1.048977522,1.08878048,0.959097858,0.879395802,41.47898625,26.02896492
YGL065C,0.332336111,1.059847832,1.137980028,1.383444392,FALSE,1.301341855,0.979442227,0.967529572,0.98531264,1.462318788,1.076868935,0.977428146,1.269593862,33.12650233,28.92486848,33.3541558,30.58403982,27.57002972,30.41368985,0.873163976,1.006872246,0.901451538,0.994430102,0.726705872,0.837986901,0.752047557,0.829616123,39.80271741,36.65995514
YDR421W,0.118538843,0.81913197,0.75023938,0.508418888,FALSE,0.47963206,0.349350988,0.747781314,0.64958991,0.537405404,0.396898681,0.582240737,0.467152042,29.50652369,19.97045648,19.96661748,30.47752074,27.15705471,24.67050355,0.676814954,0.676684847,0.891051964,0.809465565,0.593929282,0.593815108,1.088664551,0.988984371,33.62430024,24.94529162
YMR091C,0.287645031,0.913676779,0.750663442,0.924150687,FALSE,1.086734863,0.847731197,0.834090778,0.649957082,0.976839344,0.899280239,0.777259686,0.938059791,89.85599681,80.79866379,85.07517716,49.65973198,53.96359889,53.56628701,0.899201686,0.946794651,1.086667139,1.078666454,1.156290741,1.217490921,1.073021681,1.065121462,69.87746329,50.29124746
YML115C,0.138613433,0.946272115,0.866386912,0.929192996,FALSE,1.647182035,0.408513685,0.863846891,0.750155499,0.982169131,1.363053955,0.674172025,1.172611543,79.59836753,57.67359595,64.31363596,61.44065704,39.83685219,42.23582135,0.724557522,0.807976821,0.648379332,0.687424637,0.572004001,0.637859604,0.483617033,0.512740377,100.8272596,82.37272353
YNR024W,0.407360963,1.087840954,0.857564195,0.427722629,FALSE,1.101905116,1.200551234,0.993084348,0.742516406,0.452108404,0.911833723,0.978717329,0.681971063,54.0656197,58.90257421,73.85743897,61.35976332,48.70927579,56.28043561,1.089464516,1.366070331,0.793830894,0.917220546,0.755929015,0.94785299,0.646534503,0.747029039,77.92077437,75.33901989
YOL053W,0.190380051,1.184937557,1.060532643,0.668571825,FALSE,0.50697974,0.561077338,1.081723331,0.918255323,0.70668915,0.419529066,0.853685331,0.563109108,78.50408064,73.35247435,82.00358933,44.60281074,49.10466069,48.73379649,0.934377853,1.044577411,1.100931979,1.092617162,0.866475559,0.968666791,0.794365692,0.788366225,84.65613779,61.81619017
YLR007W,0.220730861,1.28580451,1.306104497,0.208718494,FALSE,0.482968164,0.650525532,1.173804248,1.130882123,0.220618173,0.399659329,0.985070634,0.310138751,17.43466288,17.84345166,14.16001993,21.73367222,24.88516904,30.09663849,1.023446899,0.812176297,1.145005262,1.384793062,0.459836028,0.364911871,0.448314312,0.542200608,38.80394436,55.50830829
YMR061W,0.366297719,0.782218794,0.813552569,0.600558954,FALSE,0.632878297,1.07953196,0.714083468,0.704409224,0.634798657,0.523710949,0.832674884,0.579254803,63.77874063,57.55635371,58.65909403,43.68862051,42.96396657,44.04766694,0.902437915,0.919728007,0.983413211,1.008218306,0.852752583,0.869090738,0.896587159,0.919202199,67.49478672,47.91945338
YBR154C,0.580514552,1.29037718,1.364437952,1.091735896,FALSE,1.375541818,1.71085972,1.177978614,1.181389767,1.153979099,1.138269892,1.356742701,1.146124495,196.46272,240.0138489,270.0313334,125.6256067,169.7608134,178.696839,1.221676301,1.374466023,1.351323332,1.422455531,0.821948592,0.924746115,0.757409552,0.797278771,292.0059128,224.1334468
YGL091C,0.490802128,1.351004322,1.320171766,0.8116983,FALSE,0.752623374,1.446464326,1.233324817,1.143062177,0.857975703,0.622800786,1.274283773,0.740388245,21.9760693,33.95293155,35.65569469,18.80927632,31.27810782,39.8775647,1.544995653,1.62247826,1.662908625,2.120100956,0.771888478,0.810599222,0.53343417,0.680094069,43.98683557,58.63536604
YPL193W,0.192832984,0.780005177,0.678267086,0.270391264,FALSE,0.790041312,0.568306486,0.712062668,0.587273165,0.285807097,0.653764376,0.62254744,0.469785737,59.31573542,63.18437421,59.62707193,56.4451995,56.70008552,57.55546416,1.065221122,1.005248801,1.004515637,1.01966978,1.070138255,1.009889098,1.232680355,1.251276596,59.04318804,45.99739526
YDR475C,0.473219872,0.788250884,0.655743485,0.494362804,FALSE,0.327598351,1.394646894,0.719590131,0.567771251,0.52254794,0.271089788,0.894002759,0.396818864,28.2197593,25.32158918,24.44840899,35.69526722,27.04683867,27.3911069,0.89729997,0.866357815,0.75771498,0.767359626,0.772453267,0.745816278,0.967929171,0.980249548,32.78073932,27.94299364
YLR056W,0.803627495,1.071746389,1.071794844,1.060502864,FALSE,2.143546925,2.368405592,0.978391703,0.928006627,1.120965376,1.773799163,1.42493464,1.44738227,358.785658,353.1616213,353.8914289,349.4683146,320.7492628,345.747106,0.9843248,0.986358905,0.917820728,0.9893518,0.991157246,0.99320547,0.855381348,0.922046158,356.3124041,374.9780886
YKL171W,0.069433046,0.77356112,0.801815872,0.265157807,FALSE,0.611320139,0.204629155,0.706179922,0.694247082,0.280275264,0.505871431,0.53501872,0.393073348,43.15079571,37.27088572,35.38288744,45.19761257,35.01374811,40.47274673,0.863735769,0.81998227,0.774681363,0.895462048,1.390643855,1.32019924,1.786216628,2.064705926,26.80117241,19.60218461
YER145C,0.668513103,0.951271017,1.018350048,1.264006359,FALSE,1.580082624,1.970204081,0.868410363,0.881731796,1.336071228,1.307528752,1.240115413,1.32179999,170.8723621,176.8249242,202.1810541,37.77811179,41.43768208,32.59408061,1.034836308,1.183228532,1.096870122,0.862776858,0.396488456,0.453343635,0.311340219,0.244894204,445.9774846,133.0945365
YLR265C,0.334800321,1.137539168,1.202118493,0.167939791,FALSE,0.283220971,0.986704606,1.038453589,1.040846514,0.177514552,0.234367215,1.02200157,0.205940883,32.10895162,30.81365093,21.42796082,40.6340215,33.89831344,37.52073354,0.959659203,0.667351618,0.834234766,0.923382234,0.921045053,0.640499153,0.733647273,0.812045823,33.45509627,46.20519246
YGL211W,0.569593969,1.12332356,1.11831911,0.269151195,FALSE,0.356012549,1.678675193,1.025476234,0.968289361,0.284496328,0.294602723,1.224146929,0.289549525,26.68609262,18.79080204,24.29146128,17.14075886,19.67957837,17.49815961,0.704142128,0.910266693,1.148115934,1.020850929,0.334155953,0.431973919,0.401341876,0.356854404,56.23362944,49.03445058
YMR016C,0.343148274,0.536383361,0.469206322,1.160003885,FALSE,1.347233577,1.011307223,0.489661579,0.406259256,1.226139255,1.114844636,0.635742686,1.170491946,26.81732597,22.39920061,20.26003566,25.2079665,25.52078306,25.74405754,0.835251085,0.755483066,1.012409433,1.021266731,0.992378992,0.897604968,1.640541247,1.654893902,22.57121604,15.55631905
YDL058W,0.140480067,0.201363198,0.12546584,2.703527727,FALSE,2.713208655,0.414014924,0.183823416,0.108633786,2.857664113,2.245197987,0.235490709,2.55143105,26.51501437,14.55024065,15.45985763,35.07222349,16.8504331,16.72400653,0.548754771,0.583060503,0.480449525,0.476844776,1.063331096,1.129805875,1.474380674,1.463318592,13.68364068,11.42882119
YMR182C,0.286589151,0.661308348,0.527385511,0.251715973,FALSE,NA,0.844619368,0.60370495,0.45663333,0.266067071,NA,0.634985883,0.266067071,23.01853755,19.98191391,16.26562147,29.12233142,32.5180791,30.94032024,0.86807921,0.706631402,1.116602879,1.062425937,0.922607947,0.751018731,1.470591584,1.39923931,21.65807695,22.11224343
YBR192W,0.185320635,0.893150866,0.792375066,0.769780585,FALSE,0.721964598,0.546166514,0.815352779,0.686072821,0.813668131,0.597430448,0.682530705,0.705549289,88.22735101,64.50422637,77.31002133,50.88826321,43.11382572,41.55786481,0.731113715,0.876259124,0.847225332,0.816649305,0.798316507,0.956803448,0.880856317,0.849066561,80.80031638,48.94535565
YEL006W,0.067614484,1.098631124,1.132457306,0.257154917,FALSE,0.170755032,0.199269591,1.002934637,0.980530826,0.271816106,0.141300911,0.727578351,0.206558508,42.6787958,33.28301069,30.50583951,41.35821615,46.70902311,31.96968404,0.77984887,0.714777419,1.129377122,0.772994752,0.58823863,0.539155349,1.044468877,0.714879862,56.58079732,44.72035899
YPR045C,0.042131989,0.92673101,0.780578346,0.804262634,FALSE,0.668963777,0.124169019,0.846007918,0.675858707,0.850116107,0.553571921,0.548678548,0.701844014,69.07242223,58.37058938,55.23249587,92.62699385,75.0867098,81.3171619,0.845063594,0.799631663,0.810635288,0.87789918,1.109622218,1.049967204,1.442946758,1.562677809,52.60402005,52.03706191
YHR082C,0.074865534,0.70319589,0.631235204,1.309986109,FALSE,1.265756594,0.220639476,0.641943869,0.546550915,1.384672424,1.047421897,0.46971142,1.216047161,87.398108,57.44368902,61.18373072,185.7110237,119.6462423,124.4061309,0.657264675,0.70005784,0.644260313,0.669890933,0.770188366,0.820333763,1.271556731,1.322143095,74.58394796,94.09430141
YJL036W,0.40337445,1.108378688,0.790878701,0.788103233,FALSE,0.806641759,1.188802409,1.011833138,0.684777203,0.833035409,0.667501355,0.96180425,0.750268382,38.76616275,36.61924799,35.19971494,59.1878715,53.5124684,55.13211548,0.944618848,0.90800101,0.90411206,0.931476569,0.704391632,0.677086123,0.781764129,0.805425568,51.98705711,68.45091302
YCR003W,0.66611942,1.630994598,2.252596238,0.622896575,FALSE,1.494849249,1.963149555,1.488926483,1.950395869,0.658409814,1.236997574,1.800823969,0.947703694,264.2348114,321.5299155,328.5954729,103.3317218,127.226758,132.9374151,1.216834049,1.243573741,1.231245893,1.286511178,1.334909468,1.364243844,1.037298265,1.083858082,240.8627125,122.6520494
YHR101C,0.752011695,1.222949008,1.394617906,0.852659358,FALSE,1.647182035,2.216286417,1.116423787,1.207520885,0.901272076,1.363053955,1.513410363,1.132163016,46.33650547,35.98715289,39.40259077,43.61593094,37.05119175,41.75575162,0.776647969,0.85035741,0.849487583,0.95735092,0.925024387,1.012815809,0.741792679,0.8359815,38.90400446,49.94817662
YPR005C,0.079535254,1.129724502,1.131416928,0.184435491,FALSE,0.373712312,0.234401812,1.031319621,0.979630022,0.194950722,0.309249394,0.748450485,0.252100058,57.15556851,49.20558285,47.57928324,201.5774701,219.5295167,194.4805348,0.860906192,0.832452279,1.089057803,0.964793013,1.10760345,1.070995915,1.714862934,1.519191886,44.42527049,128.0157804
YGL005C,0.271015714,1.001964728,0.823113732,0.473019467,FALSE,1.064370182,0.798722215,0.914688388,0.712687696,0.499987754,0.880773319,0.808699433,0.690380536,40.49498546,30.42524959,36.81526589,33.55018241,31.96330434,28.07530997,0.751333758,0.909131476,0.952701358,0.836815419,0.390787906,0.472862536,0.466388343,0.409657185,77.85616979,68.53366906
YCR045C,0.134261585,1.072362045,1.062132838,NA,FALSE,NA,0.395688166,0.978953732,0.919640842,NA,NA,0.764760913,NA,0.314634845,0,0.358147142,0.754417704,0,0.076183653,0,1.13829459,0,0.100983384,0,5.722632568,0,0.667801878,0.062584333,0.11408122
YAL010C,0.044683131,0.610622505,0.500710473,1.151905317,FALSE,1.057018041,0.131687601,0.557434108,0.433536922,1.217578962,0.874689373,0.374219544,1.046134168,39.45422568,32.62488583,28.45058903,45.33110747,30.38858169,32.69303203,0.82690473,0.721103723,0.670369276,0.721205235,1.034391582,0.902042997,0.936751002,1.007787426,31.5401695,32.44040478
