name,hl_wt_rep1,k_wt_rep1,R2_wt_rep1,hl_wt_rep2,k_wt_rep2,R2_wt_rep2,hl_wt_rep3,k_wt_rep3,R2_wt_rep3,hl_UPF3_rep1,k_UPF3_rep1,R2_UPF3_rep1,hl_UPF3_rep2,k_UPF3_rep2,R2_UPF3_rep2,hl_UPF3_rep3,k_UPF3_rep3,R2_UPF3_rep3
YHR113W,11.31705186,0.064383577,0.99431588,18.39396146,0.040818952,0.9594524,14.82242197,0.049898965,0.984929646,18.45091608,0.040578122,0.952871798,19.70622465,0.038185056,0.938643941,15.45603352,0.047857416,0.987544875
YHR114W,4.728551007,0.149723193,0.964586209,12.58529772,0.058211489,0.914943472,10.90788132,0.06668108,0.987066049,19.46827043,0.038614976,0.68309411,10.34513715,0.070013256,0.991085421,10.7911884,0.067243735,0.99034829
YHR115C,8.651530076,0.083253993,0.863021611,8.055879987,0.089177935,0.975302851,7.228252653,0.099029698,0.971940349,NA,NA,NA,10.03138141,0.072108913,0.96537573,7.825378117,0.091587863,0.992325294
YHR116W,13.69809255,0.053737273,0.808319699,8.47689312,0.084904556,0.980753805,7.635598381,0.093913914,0.974969907,14.88885441,0.049565803,0.917593229,14.78354904,0.04989742,0.876428303,10.72067132,0.067666237,0.982024525
YHR117W,13.59984863,0.054102815,0.948189002,13.1204662,0.055965006,0.961012752,15.07655213,0.049110722,0.984615796,10.42503888,0.069499724,0.908558801,10.65146118,0.068086348,0.990013448,13.91236021,0.052833434,0.977638166
YHR118C,7.227934463,0.09903392,0.948646806,8.015518492,0.089611194,0.770332724,5.293346573,0.134082416,0.979749555,8.167292099,0.087879699,0.673602062,10.59652052,0.068423749,0.943903153,5.877838514,0.120936557,0.939534898
YHR119W,4.923668235,0.143914155,0.908323543,7.881368233,0.091083113,0.940843387,9.026478348,0.079925976,0.973467363,23.21993175,0.032862422,0.718275157,9.481468081,0.076116504,0.972745282,10.53114184,0.06882984,0.992997058
YHR120W,9.887155427,0.073241367,0.892815945,8.925454634,0.080795137,0.980733476,8.948756906,0.080592914,0.965062928,5.415492878,0.131004403,0.915441241,8.630024485,0.083329135,0.98284434,16.34718174,0.045412666,0.918092843
YHR121W,14.59692905,0.050621365,0.994959981,11.74181577,0.06216791,0.98789766,13.41958696,0.054787444,0.981186253,12.73734555,0.057429529,0.961420061,13.7154482,0.053548732,0.981378345,13.45470595,0.054528115,0.992726557
YHR122W,15.95433725,0.046581232,0.862810688,7.87023467,0.091207527,0.983702163,10.09623152,0.071789593,0.962473696,13.38874426,0.054781922,0.994394388,12.28132932,0.059450135,0.944053749,9.003336489,0.079998846,0.997125954
YHR123W,9.719415478,0.07445127,0.922162456,10.48392428,0.069250784,0.975330228,12.46717011,0.058733339,0.96944442,15.67759178,0.04722364,0.992434465,11.59695006,0.062780816,0.959750429,9.881214172,0.073159011,0.993306894
YHR124W,14.39624169,0.05128333,0.696911664,12.11001344,0.060373067,0.979544336,21.98830735,0.034658987,0.890734051,16.1057528,0.046048276,0.822073065,19.76156194,0.03808656,0.753693225,11.27802847,0.064470994,0.788883586
YHR127W,8.986361013,0.080268787,0.971857199,9.239638456,0.078154407,0.994686285,7.577086459,0.094614924,0.976560988,11.36461656,0.064002725,0.920175266,17.50009645,0.042619226,0.879457019,11.64643911,0.062526837,0.983699217
YHR128W,11.78560568,0.061948573,0.989622046,12.2762453,0.059598017,0.977091807,12.58732498,0.058202619,0.993561085,16.74586434,0.044403175,0.946049536,12.29360007,0.0593938,0.989649442,12.41533027,0.058840977,0.990485744
YHR129C,15.4419535,0.048022816,0.896415437,6.480868523,0.110088365,0.912768958,11.41201924,0.06387389,0.772921663,9.181174032,0.078507608,0.877297275,13.59153596,0.054009478,0.727355102,11.6889333,0.062310472,0.981342903
YHR130C,6.752203758,0.105790499,0.818500832,5.900442904,0.120609297,0.929694797,6.954610732,0.10280283,0.850488286,7.429259916,0.096310661,0.855440045,3.575086102,0.196893688,0.875835428,9.644931396,0.074877505,0.955025402
YHR131C,6.676487093,0.106954688,0.732363131,5.294218976,0.134060838,0.95147968,6.330711821,0.112625155,0.922043301,6.060590622,0.11738061,0.895242848,2.879489422,0.243729814,0.889653359,6.980589673,0.102307399,0.946645433
YHR132C,14.8031944,0.049959706,0.9315379,13.7957442,0.053379094,0.934629892,11.92424366,0.06126478,0.985823004,25.58558522,0.03010235,0.730554493,12.46434202,0.058621445,0.969713444,11.75827536,0.061960766,0.992441804
YHR132W-A,7.97195808,0.090083715,0.902985794,9.428911073,0.076648505,0.974029672,8.591722881,0.0838117,0.991216697,9.597477185,0.075232845,0.945009674,9.435412044,0.076473346,0.941112096,11.40095129,0.063808345,0.959138552
YHR133C,20.1011138,0.037618567,0.971646867,21.00365144,0.036136813,0.890439222,20.67159657,0.036666924,0.944760561,18.89376971,0.039697582,0.847855491,19.28394393,0.038955298,0.966198044,20.12980756,0.037444904,0.979169992
YHR134W,5.458928226,0.130110501,0.953739201,7.304760286,0.098025335,0.950754524,5.870364487,0.121211206,0.981830725,14.35469722,0.051298167,0.883717883,12.32404032,0.059254536,0.950836009,14.94564961,0.04938889,0.989198574
YHR135C,NA,NA,NA,7.777232397,0.092260716,0.988880335,8.676073291,0.083027351,0.993151424,11.55410622,0.063002449,0.889869398,8.464329067,0.084901421,0.961655998,11.82493146,0.061628472,0.955473753
YHR136C,3.532660115,0.199346658,0.934076778,4.492405127,0.157428658,0.964910378,3.828334904,0.184192634,0.925844438,5.48723435,0.129330986,0.648175578,NA,NA,NA,NA,NA,NA
YHR137W,6.466844972,0.110320296,0.962739436,10.15869173,0.071367477,0.965097663,11.20107261,0.065017758,0.933241088,21.15448362,0.035777004,0.74723943,10.96427535,0.066229729,0.952096092,11.82683563,0.061619034,0.960232671
YHR138C,12.37643021,0.059140964,0.984402042,24.95979439,0.030906091,0.958213998,13.78951665,0.053401785,0.973582254,20.06438232,0.037557185,0.906670076,16.50658272,0.045003201,0.948080943,22.30351796,0.034088964,0.883241334
YHR139C,12.80873998,0.057250716,0.864460298,8.504194086,0.084642053,0.755926999,15.4285574,0.04806179,0.874890607,20.18604235,0.037348977,0.796893788,17.65208043,0.0422782,0.719487013,27.01200274,0.028671744,0.829887018
YHR140W,15.41129984,0.048112098,0.693920915,6.713125086,0.106388078,0.957715504,10.2339388,0.070865788,0.721252039,NA,NA,NA,NA,NA,NA,17.33430895,0.042998044,0.920274237
YHR141C,25.60614276,0.030205109,0.948781213,23.37292605,0.03279153,0.969440968,24.47400773,0.031457311,0.971352745,25.39550693,0.030305121,0.961339649,22.90594036,0.03327162,0.970874012,24.96280876,0.030778229,0.964604335
YHR142W,18.60356329,0.040394383,0.79403883,7.635269582,0.093917823,0.994774636,8.270673668,0.086943369,0.985901657,6.979822122,0.102318318,0.986730335,9.823084439,0.073574123,0.97552243,8.376025449,0.085764744,0.98076839
YHR143W,9.182423767,0.078621841,0.964666955,6.634080196,0.107618329,0.982533342,8.11198928,0.088582794,0.956378947,9.819638161,0.073598888,0.986634685,7.854511531,0.09125932,0.985381245,6.961603638,0.102578205,0.987145683
YHR143W-A,11.37535632,0.06406965,0.983722078,8.692781467,0.082873793,0.999283959,8.810850968,0.081805263,0.994133599,16.02318736,0.046270041,0.882410748,13.04141247,0.056160736,0.993304769,11.47587292,0.063411422,0.992153763
YHR144C,7.504634513,0.095498093,0.897077074,7.733270334,0.092767374,0.94751807,5.862406349,0.121371492,0.979208269,7.891679524,0.090843691,0.932968563,5.381079765,0.131822947,0.861805106,8.418122232,0.085350915,0.98714011
YHR146W,10.36175757,0.070030293,0.852368696,9.38277278,0.077009993,0.990165502,10.81966598,0.067199182,0.990531385,NA,NA,NA,11.90903364,0.061214512,0.987595479,8.936074267,0.080578337,0.995552556
YHR147C,10.11370775,0.07167096,0.887337473,8.187249977,0.087797326,0.936527512,8.394329662,0.085708805,0.978494338,5.52356684,0.128500089,0.969181188,6.48023865,0.109974252,0.835499555,6.26080948,0.113723105,0.989183357
YHR148W,6.193659737,0.11504792,0.9778807,6.981655324,0.102416752,0.973463566,8.355978717,0.086087786,0.970008718,7.900061313,0.090750502,0.977711361,8.786914181,0.081895062,0.997201603,7.790828507,0.091980671,0.991876932
YHR149C,3.59194082,0.196108427,0.942242795,9.763081191,0.074132308,0.912926272,8.952859776,0.080557417,0.952147138,NA,NA,NA,5.038501349,0.140581143,0.745538568,6.040407914,0.117762751,0.928995407
YHR150W,1.275582332,0.546532204,0.886970693,6.131677673,0.116179186,0.966428047,8.325566142,0.086390804,0.985753622,13.27858671,0.055211407,0.772105851,17.49479507,0.042631228,0.988052779,13.93879752,0.052738938,0.969058846
YHR151C,8.441855948,0.085243931,0.974509509,5.494667606,0.129284608,0.972215068,5.523390075,0.128628614,0.973299477,10.78047934,0.067307542,0.874350894,5.098465761,0.138963145,0.968650736,5.38783101,0.131661539,0.97569457
YHR152W,6.958966475,0.102740446,0.96884347,9.541111052,0.075784019,0.950169417,7.692833451,0.093238518,0.998908517,11.02282825,0.065893914,0.977947729,10.12823756,0.071448131,0.911156397,8.330414677,0.086217838,0.98857791
YHR153C,12.22987474,0.059812099,0.882676575,16.49821889,0.045148998,0.734620022,11.21053489,0.064965526,0.984008888,29.4571891,0.026541697,0.751854337,16.78832903,0.044298477,0.920465824,22.83516568,0.033365409,0.915450178
YHR154W,15.2276979,0.048654385,0.823086798,11.92797235,0.061246608,0.943969257,8.739684331,0.082445865,0.980562801,12.018846,0.060682726,0.903788632,5.827965545,0.121945708,0.898911945,9.247177885,0.077968733,0.971349637
YHR155W,23.36205737,0.032805326,0.739174714,6.627715322,0.107718668,0.979990102,8.772158851,0.082152259,0.982353863,8.160702202,0.087948232,0.926303102,9.88049296,0.073164131,0.960970067,8.894137342,0.080944076,0.941655309
YHR156C,6.32678767,0.112693065,0.842121286,7.721845278,0.092899991,0.817456347,7.280562655,0.09834071,0.842120725,35.56863987,0.022498627,0.806718585,7.916441142,0.090568962,0.982424862,15.27512621,0.048388543,0.975811177
YHR157W,3.062596404,0.229462192,0.880448629,8.331504373,0.086331464,0.87685951,11.02606208,0.06599998,0.904848533,18.24642006,0.040999153,0.740528173,NA,NA,NA,17.21492043,0.043275361,0.905826068
YHR158C,8.15341569,0.088148648,0.799933905,6.200926952,0.114916763,0.977946818,8.960253976,0.080493527,0.89468761,6.389555215,0.111492322,0.762786525,9.648027534,0.074854442,0.940421674,7.642488546,0.093707563,0.956272765
YHR159W,7.656621306,0.093664662,0.943020959,7.787743644,0.092140422,0.99565901,6.725204202,0.106202626,0.965872109,14.99184535,0.049245981,0.810570801,11.10041075,0.065454415,0.946255508,7.497576402,0.095460533,0.986932898
YHR160C,NA,NA,NA,NA,NA,NA,4.848651611,0.146092232,0.877343665,NA,NA,NA,NA,NA,NA,3.170929564,0.22160535,0.608774701
YHR161C,8.024703568,0.089512214,0.953753005,5.958766426,0.119459482,0.904085943,9.512106332,0.076005542,0.985769759,11.64430148,0.062537763,0.933280263,16.15886683,0.045906813,0.943413244,7.744131074,0.092517161,0.982536809
YHR162W,12.8746728,0.056973585,0.988082447,10.88183249,0.066833195,0.998456712,10.98730557,0.066221727,0.994323797,13.91939114,0.052808268,0.976128335,9.82465557,0.073562839,0.999180299,10.65726053,0.068050936,0.999527574
YHR163W,15.52347748,0.047787083,0.967020185,15.26839228,0.048533065,0.997432379,14.16427354,0.052071846,0.996618498,20.0436428,0.03759293,0.985344665,15.3929547,0.048041192,0.973365768,15.95197375,0.04646316,0.977530767
YHR164C,NA,NA,NA,4.779542798,0.148159285,0.972197455,9.717344722,0.074466467,0.901779389,8.675504011,0.082908084,0.758319805,NA,NA,NA,5.571243001,0.12742621,0.948019593
YHR165C,21.05398845,0.036057912,0.753165478,10.88720732,0.066801749,0.960738142,12.92957992,0.056744955,0.909617847,19.42409216,0.038695954,0.692800639,10.73952346,0.067552741,0.987069695,9.343672793,0.077194623,0.98916833
YHR166C,5.854154351,0.121538157,0.858407643,5.058533269,0.140160871,0.970314287,8.120486343,0.088493384,0.943100572,8.222528814,0.087309575,0.680165575,11.08997621,0.065513168,0.849614773,6.935073395,0.102959101,0.987934007
YHR167W,7.106682619,0.100670106,0.757855465,4.87299824,0.145377987,0.977104903,6.170575854,0.115466579,0.968093959,22.89815082,0.033281914,0.699933336,21.34657695,0.03548215,0.633792471,3.501980008,0.200941113,0.911145299
YHR168W,7.287104903,0.098255236,0.969426104,4.234469421,0.166827168,0.963879474,6.108071262,0.116616076,0.988996296,8.313040747,0.086391737,0.954106629,4.956662902,0.142852535,0.867094728,4.816533604,0.146920999,0.696478254
YHR169W,5.765632679,0.123356032,0.96858437,5.356614295,0.132535784,0.959028628,5.714331662,0.124435324,0.968855628,14.08063784,0.052238007,0.64268973,4.863209412,0.145539789,0.939436843,4.846976738,0.146017122,0.972194255
YHR170W,10.60236743,0.068512185,0.961738132,8.022467278,0.089536292,0.993620788,9.138031891,0.078988548,0.997687865,7.466985918,0.095839277,0.989201603,7.246094666,0.098669069,0.994460349,9.877347823,0.073186469,0.983168896
YHR171W,2.721512551,0.257827435,0.946841914,3.987272366,0.176975481,0.957726889,5.467758345,0.129905443,0.966909568,8.492792981,0.084626962,0.963057159,5.354729858,0.132456814,0.933634734,7.777156446,0.092137077,0.993316708
YHR172W,9.862063403,0.073419737,0.966051955,12.89278942,0.056897934,0.801558828,9.099095533,0.079313134,0.87502244,15.44390968,0.047892621,0.886293278,9.003317048,0.079999013,0.858391197,7.664368601,0.093448644,0.936349869
YHR174W,33.66106542,0.023727499,0.91375569,33.74457408,0.02367654,0.927522381,33.29854232,0.023951685,0.929273369,38.6019297,0.020967317,0.880011633,35.4676654,0.022554107,0.899154097,36.30775534,0.022101919,0.906420242
YHR175W,20.87563935,0.036339181,0.84167872,7.972879782,0.090073663,0.989146509,11.23642569,0.064823058,0.971841222,13.8521538,0.05304998,0.961938841,10.91150795,0.066535451,0.98631972,13.14749057,0.055731907,0.954739837
YHR175W-A,18.79684756,0.040011257,0.859688746,8.285216479,0.086796264,0.989452287,10.67736586,0.068052976,0.976590188,13.89110607,0.052909665,0.960763066,11.5259992,0.063148743,0.980486236,12.53897792,0.058290434,0.960991305
YHR176W,NA,NA,NA,6.489279601,0.109949739,0.899076079,5.910589063,0.120407641,0.964151361,4.922773377,0.143815237,0.944467845,14.74332507,0.050025339,0.913716064,14.56819474,0.050590517,0.936434036
YHR177W,NA,NA,NA,4.160874799,0.16972243,0.930352646,NA,NA,NA,NA,NA,NA,5.811074388,0.122291417,0.783837715,7.437531125,0.096206904,0.968208309
YHR178W,6.884878503,0.103812291,0.849755299,4.700750986,0.150590106,0.989380774,7.361726186,0.097291066,0.995150352,10.17982238,0.071101336,0.900750671,6.041838202,0.117735586,0.988184568,10.73141917,0.067601483,0.857447734
YHR179W,19.86546639,0.03802761,0.960662013,14.26189452,0.051736883,0.998345738,16.46156344,0.045242551,0.992725739,20.83529002,0.036278974,0.969973419,15.70561443,0.047144753,0.996971668,17.60008041,0.042394217,0.992727492
YHR180W,29.49428343,0.026636612,0.755117616,23.33086645,0.032844992,0.748233847,NA,NA,NA,NA,NA,NA,19.90942178,0.037826067,0.831058643,16.87365592,0.044089694,0.784136635
YHR181W,15.39752342,0.04815234,0.799800014,8.03830116,0.089366099,0.992792702,11.25223126,0.064736408,0.988093426,10.5453981,0.06874086,0.987974288,9.066998993,0.079458289,0.997487261,10.68926207,0.067856219,0.981474095
YHR182W,4.548564148,0.155523672,0.919505773,9.250716228,0.078064572,0.981829753,8.051702904,0.089222572,0.977878657,5.475630486,0.129598681,0.928698295,6.681987673,0.106744715,0.987933424,7.145375352,0.10001744,0.989489074
YHR183W,15.87028871,0.046811319,0.983751031,13.50503096,0.054460652,0.994174514,15.73426776,0.047188891,0.981875324,11.91411578,0.061189685,0.961929146,13.83823765,0.053100301,0.991185084,14.73863749,0.050040292,0.992253184
YHR184W,2.704178311,0.259460053,0.911603756,5.34217395,0.132885564,0.952998455,5.42548149,0.13089327,0.930913286,4.598972215,0.153728879,0.894156754,11.86983177,0.061406738,0.837264235,10.65656359,0.06805519,0.952938986
YHR186C,NA,NA,NA,9.453163396,0.076459906,0.992326428,9.983824347,0.072562564,0.950067056,NA,NA,NA,9.427222735,0.076537161,0.983888449,11.34485465,0.064108968,0.992728499
YHR187W,5.025857341,0.14105175,0.984061719,6.475032275,0.110184767,0.987104338,7.548308296,0.094963692,0.995816576,8.002174461,0.089630888,0.940364693,10.48897531,0.069094437,0.873219361,6.464088983,0.110241486,0.988518149
YHR188C,4.646176002,0.152322139,0.804290985,21.73304076,0.035029248,0.914619079,14.4140693,0.05122378,0.988178105,NA,NA,NA,15.28351237,0.048363644,0.973317612,16.60500175,0.044754311,0.966204818
YHR189W,15.06219403,0.049154548,0.737025044,15.32431071,0.04836741,0.866974719,6.207031256,0.114806832,0.941575237,NA,NA,NA,18.79664006,0.039887155,0.839446714,13.51755798,0.054288578,0.915823785
YHR190W,18.09902881,0.041433022,0.9479012,14.14030717,0.052154788,0.984249546,15.10242159,0.049031969,0.976660464,14.22572573,0.051735942,0.973000113,12.95702347,0.056506899,0.996350035,13.99068551,0.052554509,0.965440842
YHR191C,9.30152574,0.077655272,0.82469794,11.82794985,0.061738022,0.930517505,6.231442219,0.114369372,0.946837842,15.40284712,0.048012271,0.924434111,6.563581409,0.108616059,0.91537086,11.2200028,0.064788842,0.98106772
YHR192W,10.10410798,0.071736075,0.895340717,9.209845069,0.078397089,0.972738628,9.369832565,0.077112018,0.992793854,9.781295189,0.073875594,0.994051118,11.00168496,0.066014763,0.930523282,11.24303589,0.064662281,0.972640445
YHR193C,24.94572184,0.030921758,0.928757928,20.77312208,0.036503044,0.982871058,21.71304716,0.035058616,0.973914917,25.19613572,0.030521093,0.952317984,21.85618416,0.034725041,0.975747524,22.27301184,0.03413153,0.979735501
YHR194W,4.000915086,0.176382704,0.916543402,8.587542417,0.083850973,0.972301011,13.92876949,0.052899248,0.887673342,5.648277284,0.125729368,0.710113623,10.29863633,0.070315788,0.983538855,14.78997066,0.049877062,0.959149258
YHR195W,12.50009979,0.058586875,0.874624646,7.508864701,0.09544606,0.949677952,7.891378988,0.090971545,0.961497565,9.514211866,0.075864907,0.820029431,4.937029961,0.143408639,0.954104476,10.12023917,0.07150222,0.95330328
YHR196W,7.62981555,0.093982717,0.908213832,6.373701588,0.111886662,0.973717257,6.387498036,0.111651769,0.979567741,7.56666242,0.09461644,0.949688299,7.028337879,0.101632812,0.9515763,7.48588731,0.095604891,0.974085486
YHR197W,5.482201179,0.129571469,0.977054839,5.068516126,0.139890988,0.982968736,5.745114191,0.123785396,0.975029284,9.3504158,0.077141126,0.90200342,7.872637894,0.091056133,0.922569176,6.236249787,0.114159112,0.956803199
YHR198C,7.219620264,0.099144357,0.97046787,6.793633083,0.105164483,0.997282589,7.5039619,0.095506372,0.99365929,7.990271306,0.089759926,0.977090082,10.43739382,0.06942102,0.987162437,9.505809384,0.075929305,0.968840465
YHR199C,9.606041607,0.075292963,0.929273559,8.932439971,0.080734405,0.992304997,6.658873393,0.107229305,0.991425274,10.9537267,0.06629061,0.930961087,16.35835913,0.045383693,0.984182268,14.37569075,0.051227651,0.998836167
YHR200W,11.05945823,0.065810148,0.939833718,12.27928919,0.059584021,0.967927278,10.27634697,0.07058628,0.994996463,21.00507788,0.036010063,0.796381968,11.3343964,0.064165343,0.987016996,11.79214904,0.061791429,0.968474446
YHR201C,6.71295535,0.106390688,0.914655809,9.666609657,0.074840847,0.995343902,9.631965234,0.075098758,0.992318333,12.66173682,0.057754486,0.955422449,11.38444297,0.063896506,0.977435608,9.484125712,0.076096018,0.99290549
